path,size,last_commit,category
.venv/Lib/site-packages/networkx/generators/harary_graph.py,6159,,code
.venv/Lib/site-packages/networkx/generators/internet_as_graphs.py,14172,,code
.venv/Lib/site-packages/networkx/generators/intersection.py,4101,,code
.venv/Lib/site-packages/networkx/generators/interval_graph.py,2204,,code
.venv/Lib/site-packages/networkx/generators/joint_degree_seq.py,24773,,code
.venv/Lib/site-packages/networkx/generators/lattice.py,13500,,code
.venv/Lib/site-packages/networkx/generators/line.py,17542,,code
.venv/Lib/site-packages/networkx/generators/mycielski.py,3314,,code
.venv/Lib/site-packages/networkx/generators/nonisomorphic_trees.py,5710,,code
.venv/Lib/site-packages/networkx/generators/random_clustered.py,4183,,code
.venv/Lib/site-packages/networkx/generators/random_graphs.py,51346,,code
.venv/Lib/site-packages/networkx/generators/small.py,28298,,code
.venv/Lib/site-packages/networkx/generators/social.py,23437,,code
.venv/Lib/site-packages/networkx/generators/spectral_graph_forge.py,4282,,code
.venv/Lib/site-packages/networkx/generators/stochastic.py,1981,,code
.venv/Lib/site-packages/networkx/generators/sudoku.py,4288,,code
.venv/Lib/site-packages/networkx/generators/time_series.py,2439,,code
.venv/Lib/site-packages/networkx/generators/trees.py,36517,,code
.venv/Lib/site-packages/networkx/generators/triads.py,2452,,code
.venv/Lib/site-packages/networkx/generators/__init__.py,1366,,code
.venv/Lib/site-packages/networkx/linalg/algebraicconnectivity.py,21118,,code
.venv/Lib/site-packages/networkx/linalg/attrmatrix.py,15900,,code
.venv/Lib/site-packages/networkx/linalg/bethehessianmatrix.py,2697,,code
.venv/Lib/site-packages/networkx/linalg/graphmatrix.py,5623,,code
.venv/Lib/site-packages/networkx/linalg/laplacianmatrix.py,17360,,code
.venv/Lib/site-packages/networkx/linalg/modularitymatrix.py,4706,,code
.venv/Lib/site-packages/networkx/linalg/spectrum.py,4215,,code
.venv/Lib/site-packages/networkx/linalg/__init__.py,568,,code
.venv/Lib/site-packages/networkx/readwrite/adjlist.py,8438,,code
.venv/Lib/site-packages/networkx/readwrite/edgelist.py,14292,,code
.venv/Lib/site-packages/networkx/readwrite/gexf.py,39638,,code
.venv/Lib/site-packages/networkx/readwrite/gml.py,31193,,code
.venv/Lib/site-packages/networkx/readwrite/graph6.py,11684,,code
.venv/Lib/site-packages/networkx/readwrite/graphml.py,39326,,code
.venv/Lib/site-packages/networkx/readwrite/leda.py,2852,,code
.venv/Lib/site-packages/networkx/readwrite/multiline_adjlist.py,11384,,code
.venv/Lib/site-packages/networkx/readwrite/p2g.py,3253,,code
.venv/Lib/site-packages/networkx/readwrite/pajek.py,8746,,code
.venv/Lib/site-packages/networkx/readwrite/sparse6.py,10442,,code
.venv/Lib/site-packages/networkx/readwrite/text.py,29140,,code
.venv/Lib/site-packages/networkx/readwrite/__init__.py,561,,code
.venv/Lib/site-packages/networkx/tests/test_all_random_functions.py,8623,,code
.venv/Lib/site-packages/networkx/tests/test_convert.py,12731,,code
.venv/Lib/site-packages/networkx/tests/test_convert_numpy.py,19032,,code
.venv/Lib/site-packages/networkx/tests/test_convert_pandas.py,13346,,code
.venv/Lib/site-packages/networkx/tests/test_convert_scipy.py,10381,,code
.venv/Lib/site-packages/networkx/tests/test_exceptions.py,927,,code
.venv/Lib/site-packages/networkx/tests/test_import.py,220,,code
.venv/Lib/site-packages/networkx/tests/test_lazy_imports.py,2675,,code
.venv/Lib/site-packages/networkx/tests/test_relabel.py,14517,,code
.venv/Lib/site-packages/networkx/tests/__init__.py,0,,code
.venv/Lib/site-packages/networkx/utils/backends.py,95569,,code
.venv/Lib/site-packages/networkx/utils/configs.py,15234,,code
.venv/Lib/site-packages/networkx/utils/decorators.py,44713,,code
.venv/Lib/site-packages/networkx/utils/heaps.py,10355,,code
.venv/Lib/site-packages/networkx/utils/mapped_queue.py,10184,,code
.venv/Lib/site-packages/networkx/utils/misc.py,21257,,code
.venv/Lib/site-packages/networkx/utils/random_sequence.py,4237,,code
.venv/Lib/site-packages/networkx/utils/rcm.py,4618,,code
.venv/Lib/site-packages/networkx/utils/union_find.py,3338,,code
.venv/Lib/site-packages/networkx/utils/__init__.py,302,,code
.venv/Lib/site-packages/networkx/__pycache__/conftest.cpython-313.pyc,8492,,other
.venv/Lib/site-packages/networkx/__pycache__/convert.cpython-313.pyc,18082,,other
.venv/Lib/site-packages/networkx/__pycache__/convert_matrix.cpython-313.pyc,48063,,other
.venv/Lib/site-packages/networkx/__pycache__/exception.cpython-313.pyc,5536,,other
.venv/Lib/site-packages/networkx/__pycache__/lazy_imports.cpython-313.pyc,7136,,other
.venv/Lib/site-packages/networkx/__pycache__/relabel.cpython-313.pyc,12784,,other
.venv/Lib/site-packages/networkx/__pycache__/__init__.cpython-313.pyc,1448,,other
.venv/Lib/site-packages/networkx/utils/tests/test_backends.py,6523,,code
.venv/Lib/site-packages/networkx/utils/tests/test_config.py,8717,,code
.venv/Lib/site-packages/networkx/utils/tests/test_decorators.py,14050,,code
.venv/Lib/site-packages/networkx/utils/tests/test_heaps.py,3711,,code
.venv/Lib/site-packages/networkx/utils/tests/test_mapped_queue.py,7354,,code
.venv/Lib/site-packages/networkx/utils/tests/test_misc.py,8683,,code
.venv/Lib/site-packages/networkx/utils/tests/test_random_sequence.py,925,,code
.venv/Lib/site-packages/networkx/utils/tests/test_rcm.py,1421,,code
.venv/Lib/site-packages/networkx/utils/tests/test_unionfind.py,1579,,code
.venv/Lib/site-packages/networkx/utils/tests/test__init.py,363,,code
.venv/Lib/site-packages/networkx/utils/tests/__init__.py,0,,code
.venv/Lib/site-packages/networkx/utils/__pycache__/backends.cpython-313.pyc,73663,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/configs.cpython-313.pyc,20416,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/decorators.cpython-313.pyc,42699,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/heaps.cpython-313.pyc,11455,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/mapped_queue.cpython-313.pyc,11580,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/misc.cpython-313.pyc,25775,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/random_sequence.cpython-313.pyc,5261,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/rcm.cpython-313.pyc,5512,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/union_find.cpython-313.pyc,4275,,other
.venv/Lib/site-packages/networkx/utils/__pycache__/__init__.cpython-313.pyc,474,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_backends.cpython-313.pyc,9997,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_config.cpython-313.pyc,18387,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_decorators.cpython-313.pyc,31934,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_heaps.cpython-313.pyc,5521,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_mapped_queue.cpython-313.pyc,14691,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_misc.cpython-313.pyc,16273,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_random_sequence.cpython-313.pyc,1891,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_rcm.cpython-313.pyc,1997,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test_unionfind.cpython-313.pyc,2660,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/test__init.cpython-313.pyc,967,,other
.venv/Lib/site-packages/networkx/utils/tests/__pycache__/__init__.cpython-313.pyc,171,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_all_random_functions.cpython-313.pyc,13642,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_convert.cpython-313.pyc,25943,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_convert_numpy.cpython-313.pyc,33746,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_convert_pandas.cpython-313.pyc,21771,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_convert_scipy.cpython-313.pyc,19825,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_exceptions.cpython-313.pyc,2518,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_import.cpython-313.pyc,789,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_lazy_imports.cpython-313.pyc,4110,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/test_relabel.cpython-313.pyc,27355,,other
.venv/Lib/site-packages/networkx/tests/__pycache__/__init__.cpython-313.pyc,165,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/adjacency.py,4716,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/cytoscape.py,5841,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/node_link.py,10829,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/tree.py,3851,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/__init__.py,677,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_adjlist.py,10134,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_edgelist.py,10113,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_gexf.py,20262,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_gml.py,21399,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_graph6.py,6559,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_graphml.py,67573,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_leda.py,1392,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_p2g.py,1320,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_pajek.py,4629,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_sparse6.py,5288,,code
.venv/Lib/site-packages/networkx/readwrite/tests/test_text.py,55319,,code
.venv/Lib/site-packages/networkx/readwrite/tests/__init__.py,0,,code
.venv/Lib/site-packages/networkx/readwrite/__pycache__/adjlist.cpython-313.pyc,9469,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/edgelist.cpython-313.pyc,14455,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/gexf.cpython-313.pyc,44947,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/gml.cpython-313.pyc,34507,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/graph6.cpython-313.pyc,13870,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/graphml.cpython-313.pyc,42906,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/leda.cpython-313.pyc,4005,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/multiline_adjlist.cpython-313.pyc,12220,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/p2g.cpython-313.pyc,4548,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/pajek.cpython-313.pyc,11194,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/sparse6.cpython-313.pyc,12035,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/text.cpython-313.pyc,25651,,other
.venv/Lib/site-packages/networkx/readwrite/__pycache__/__init__.cpython-313.pyc,751,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_adjlist.cpython-313.pyc,18873,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_edgelist.cpython-313.pyc,18203,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_gexf.cpython-313.pyc,34436,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_gml.cpython-313.pyc,30280,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_graph6.cpython-313.pyc,15543,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_graphml.cpython-313.pyc,90977,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_leda.cpython-313.pyc,2315,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_p2g.cpython-313.pyc,3198,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_pajek.cpython-313.pyc,8113,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_sparse6.cpython-313.pyc,9629,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/test_text.cpython-313.pyc,66451,,other
.venv/Lib/site-packages/networkx/readwrite/tests/__pycache__/__init__.cpython-313.pyc,175,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/test_adjacency.py,2456,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/test_cytoscape.py,2044,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/test_node_link.py,6468,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/test_tree.py,1352,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/__init__.py,0,,code
.venv/Lib/site-packages/networkx/readwrite/json_graph/__pycache__/adjacency.cpython-313.pyc,5589,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/__pycache__/cytoscape.cpython-313.pyc,7257,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/__pycache__/node_link.cpython-313.pyc,10804,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/__pycache__/tree.cpython-313.pyc,4973,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/__pycache__/__init__.cpython-313.pyc,881,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/__pycache__/test_adjacency.cpython-313.pyc,5415,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/__pycache__/test_cytoscape.cpython-313.pyc,4638,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/__pycache__/test_node_link.cpython-313.pyc,12163,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/__pycache__/test_tree.cpython-313.pyc,3360,,other
.venv/Lib/site-packages/networkx/readwrite/json_graph/tests/__pycache__/__init__.cpython-313.pyc,186,,other
.venv/Lib/site-packages/networkx/linalg/tests/test_algebraic_connectivity.py,13735,,code
.venv/Lib/site-packages/networkx/linalg/tests/test_attrmatrix.py,2833,,code
.venv/Lib/site-packages/networkx/linalg/tests/test_bethehessian.py,1268,,code
.venv/Lib/site-packages/networkx/linalg/tests/test_graphmatrix.py,8655,,code
.venv/Lib/site-packages/networkx/linalg/tests/test_laplacian.py,13953,,code
.venv/Lib/site-packages/networkx/linalg/tests/test_modularity.py,3056,,code
.venv/Lib/site-packages/networkx/linalg/tests/test_spectrum.py,2769,,code
.venv/Lib/site-packages/networkx/linalg/tests/__init__.py,0,,code
.venv/Lib/site-packages/networkx/linalg/__pycache__/algebraicconnectivity.cpython-313.pyc,27146,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/attrmatrix.cpython-313.pyc,16423,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/bethehessianmatrix.cpython-313.pyc,3536,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/graphmatrix.cpython-313.pyc,6079,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/laplacianmatrix.cpython-313.pyc,17833,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/modularitymatrix.cpython-313.pyc,4971,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/spectrum.cpython-313.pyc,5159,,other
.venv/Lib/site-packages/networkx/linalg/__pycache__/__init__.cpython-313.pyc,728,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_algebraic_connectivity.cpython-313.pyc,23405,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_attrmatrix.cpython-313.pyc,5855,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_bethehessian.cpython-313.pyc,2584,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_graphmatrix.cpython-313.pyc,13675,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_laplacian.cpython-313.pyc,16268,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_modularity.cpython-313.pyc,4218,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/test_spectrum.cpython-313.pyc,6340,,other
.venv/Lib/site-packages/networkx/linalg/tests/__pycache__/__init__.cpython-313.pyc,172,,other
.venv/Lib/site-packages/networkx/generators/tests/test_atlas.py,2530,,code
.venv/Lib/site-packages/networkx/generators/tests/test_classic.py,24218,,code
.venv/Lib/site-packages/networkx/generators/tests/test_cographs.py,458,,code
.venv/Lib/site-packages/networkx/generators/tests/test_community.py,11311,,code
.venv/Lib/site-packages/networkx/generators/tests/test_degree_seq.py,7306,,code
.venv/Lib/site-packages/networkx/generators/tests/test_directed.py,5758,,code
.venv/Lib/site-packages/networkx/generators/tests/test_duplication.py,3155,,code
.venv/Lib/site-packages/networkx/generators/tests/test_ego.py,1327,,code
.venv/Lib/site-packages/networkx/generators/tests/test_expanders.py,5949,,code
.venv/Lib/site-packages/networkx/generators/tests/test_geometric.py,18091,,code
.venv/Lib/site-packages/networkx/generators/tests/test_harary_graph.py,4936,,code
.venv/Lib/site-packages/networkx/generators/tests/test_internet_as_graphs.py,6795,,code
.venv/Lib/site-packages/networkx/generators/tests/test_intersection.py,819,,code
.venv/Lib/site-packages/networkx/generators/tests/test_interval_graph.py,4277,,code
.venv/Lib/site-packages/networkx/generators/tests/test_joint_degree_seq.py,4270,,code
.venv/Lib/site-packages/networkx/generators/tests/test_lattice.py,9290,,code
.venv/Lib/site-packages/networkx/generators/tests/test_line.py,10378,,code
.venv/Lib/site-packages/networkx/generators/tests/test_mycielski.py,946,,code
.venv/Lib/site-packages/networkx/generators/tests/test_nonisomorphic_trees.py,2034,,code
.venv/Lib/site-packages/networkx/generators/tests/test_random_clustered.py,1297,,code
.venv/Lib/site-packages/networkx/generators/tests/test_random_graphs.py,18925,,code
.venv/Lib/site-packages/networkx/generators/tests/test_small.py,7103,,code
.venv/Lib/site-packages/networkx/generators/tests/test_spectral_graph_forge.py,1594,,code
.venv/Lib/site-packages/networkx/generators/tests/test_stochastic.py,2179,,code
.venv/Lib/site-packages/networkx/generators/tests/test_sudoku.py,1968,,code
.venv/Lib/site-packages/networkx/generators/tests/test_time_series.py,2230,,code
.venv/Lib/site-packages/networkx/generators/tests/test_trees.py,7006,,code
.venv/Lib/site-packages/networkx/generators/tests/test_triads.py,333,,code
.venv/Lib/site-packages/networkx/generators/tests/__init__.py,0,,code
.venv/Lib/site-packages/networkx/generators/__pycache__/atlas.cpython-313.pyc,6575,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/classic.cpython-313.pyc,35236,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/cographs.cpython-313.pyc,2573,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/community.cpython-313.pyc,36934,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/degree_seq.cpython-313.pyc,33370,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/directed.cpython-313.pyc,20580,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/duplication.cpython-313.pyc,6059,,other
.venv/Lib/site-packages/networkx/generators/__pycache__/ego.cpython-313.pyc,2167,,other
